node,in_degree,out_degree,pagerank,betweenness,clustering
freedom_flair,1,0,2.8634410763125463e-05,0.0,0.0
somethi12365809,1,0,2.8634410763125463e-05,0.0,0.0
mi_shtaki,1,1,2.8634410763125463e-05,0.0,0.0
orchidthebrand,1,0,2.8634410763125463e-05,0.0,0.0
anonx254,2,0,2.862370012993754e-05,0.0,0.0
michaelmaluta3,1,0,2.8612755593379385e-05,0.0,0.0
spen_mulah,1,0,2.8612755593379385e-05,0.0,0.0
ylva_matias,1,4,2.8598394787790234e-05,0.0,0.0
nimuwithau,1,0,2.8598394787790234e-05,0.0,0.0
powderjoho,1,0,2.8598394787790234e-05,0.0,0.0
misspmwangi,1,0,2.8598394787790234e-05,0.0,0.0
makunom,3,0,2.8595557394775375e-05,0.0,0.0
jkbosa,1,0,2.856504666247983e-05,0.0,0.0
saharawire,1,0,2.856504666247983e-05,0.0,0.0
benn_jatelo,1,0,2.856504666247983e-05,0.0,0.0
juliegichuru,1,0,2.856504666247983e-05,0.0,0.0
glwajackoyah,1,0,2.856504666247983e-05,0.0,0.0
ouma_oyawo,1,0,2.856504666247983e-05,0.0,0.0
ericmahasi,1,28,2.8560747918550623e-05,0.0,0.03
robertmitch19,1,0,2.8560747918550623e-05,0.0,0.0
cyprianotieno,1,0,2.8534080546120177e-05,0.0,0.0
dictatorshipke,1,0,2.8534080546120177e-05,0.0,0.0
jkipesa,1,52,2.8534080546120177e-05,0.0,0.04435483870967742
buffylornah,1,0,2.8534080546120177e-05,0.0,0.0
orumaofficial,1,0,2.8534080546120177e-05,0.0,0.0
prince_don_mula,1,0,2.8534080546120177e-05,0.0,0.0
laser_styled,1,0,2.8534080546120177e-05,0.0,0.0
we__kenyans,1,0,2.8534080546120177e-05,0.0,0.0
joey_lyakim,1,0,2.8534080546120177e-05,0.0,0.0
abdullahi_ke,1,0,2.8534080546120177e-05,0.0,0.0
musakuru45,1,0,2.8534080546120177e-05,0.0,0.0
financebill2025,1,0,2.8534080546120177e-05,0.0,0.0
k49692517,1,0,2.8534080546120177e-05,0.0,0.0
2rspresijento,1,2,2.8534080546120177e-05,0.0,0.0
wachirakanyingi,1,0,2.8534080546120177e-05,0.0,0.0
toboa_ke,1,0,2.8505250023992218e-05,0.0,0.0
brian_i1n,1,0,2.8505250023992218e-05,0.0,0.0
mbaluks__,1,0,2.8505250023992218e-05,0.0,0.0
kaluluuu,1,9,2.8505250023992218e-05,0.0,0.022222222222222223
immah88,1,0,2.8505250023992218e-05,0.0,0.0
its_mureithi,1,0,2.849447175068103e-05,0.0,0.0
ndighila1,1,0,2.849447175068103e-05,0.0,0.0
akurajr001,1,19,2.849447175068103e-05,0.0,0.11666666666666667
marvingakunyi,1,0,2.848902655907636e-05,0.0,0.0
thaphunketts,1,0,2.847834153667279e-05,0.0,0.0
rxwlings_,1,0,2.847834153667279e-05,0.0,0.0
lluchio_15,1,0,2.847834153667279e-05,0.0,0.0
suekat1399696,1,0,2.847834153667279e-05,0.0,0.0
waweru_pius,1,0,2.847834153667279e-05,0.0,0.0
nteyalai,1,2,2.847834153667279e-05,0.0,0.0
ob1tomi,1,42,2.847834153667279e-05,0.0,0.014285714285714285
pm_warui,1,3,2.847834153667279e-05,0.0,0.0
ammar_kassim8,1,0,2.847834153667279e-05,0.0,0.0
redoxtitan,1,0,2.847834153667279e-05,0.0,0.0
_topg11,1,0,2.847834153667279e-05,0.0,0.0
hakeel,1,5,2.847834153667279e-05,0.0,0.0
zuere,1,0,2.847834153667279e-05,0.0,0.0
hiribae_,1,1,2.847834153667279e-05,0.0,0.0
toniesniff,1,0,2.847834153667279e-05,0.0,0.0
upendo_andrew,1,1,2.847834153667279e-05,0.0,0.0
sjndigro,1,0,2.847834153667279e-05,0.0,0.0
crispybuda,1,0,2.847834153667279e-05,0.0,0.0
daniel_epa,1,0,2.847834153667279e-05,0.0,0.0
gmkiama,1,0,2.847834153667279e-05,0.0,0.0
mbithi,1,0,2.8463484700428795e-05,0.0,0.0
_wangui_njeri,1,0,2.8453169080793325e-05,0.0,0.0
boldlynomad,1,0,2.8453169080793325e-05,0.0,0.0
waithira_githua,1,0,2.8453169080793325e-05,0.0,0.0
gitau_griffith,1,20,2.8453169080793325e-05,0.0,0.08771929824561403
djf1_,1,0,2.8453169080793325e-05,0.0,0.0
kwaruiru,1,0,2.8453169080793325e-05,0.0,0.0
ochieng_alam,1,1,2.8453169080793325e-05,0.0,1.0
ichibantaxke,1,0,2.8453169080793325e-05,0.0,0.0
bgftjcypsy,1,0,2.8453169080793325e-05,0.0,0.0
the_beardless25,2,25,2.8451444223974346e-05,0.0,0.023333333333333334
mwarabu_c,1,0,2.842956990340633e-05,0.0,0.0
waruea_,1,3,2.842956990340633e-05,0.0,0.0
opiyowandayi,1,0,2.8412293176503174e-05,0.0,0.0
morarakediaries,1,0,2.84074009791943e-05,0.0,0.0
marcusxdouglas,1,33,2.8386536109347686e-05,0.0,0.028985507246376812
selahke,1,0,2.8375378825610067e-05,0.0,0.0
bleekinem,1,0,2.836686351777802e-05,0.0,0.0
itsadhiiiambo,1,0,2.8360390661550506e-05,0.0,0.0
alexmwanzo,1,0,2.8360390661550506e-05,0.0,0.0
kedolwa_waziri,1,0,2.8360390661550506e-05,0.0,0.0
machariapa63916,1,0,2.8348283847962225e-05,0.0,0.0
africadheritage,1,0,2.8348283847962225e-05,0.0,0.0
jamaleddiy,1,0,2.8348283847962225e-05,0.0,0.0
alphablood8280,1,0,2.8348283847962225e-05,0.0,0.0
qwanibok,1,0,2.8348283847962225e-05,0.0,0.0
olesaidimu001,1,0,2.8348283847962225e-05,0.0,0.0
anganakeith,1,0,2.8348283847962225e-05,0.0,0.0
ogutumuraya,1,0,2.8348283847962225e-05,0.0,0.0
pwanitribune,1,0,2.8348283847962225e-05,0.0,0.0
meankaiser,1,0,2.8348283847962225e-05,0.0,0.0
jnyairo,1,0,2.8348283847962225e-05,0.0,0.0
paukwa,1,0,2.8348283847962225e-05,0.0,0.0
owaahh,1,0,2.8348283847962225e-05,0.0,0.0
barazalab,1,0,2.8348283847962225e-05,0.0,0.0
sketchtour,1,0,2.8348283847962225e-05,0.0,0.0
coolmutua,1,0,2.8348283847962225e-05,0.0,0.0
historyke,1,0,2.8348283847962225e-05,0.0,0.0
kresearcher,1,0,2.8348283847962225e-05,0.0,0.0
tooearly4birds,1,0,2.8348283847962225e-05,0.0,0.0
untileverypod,1,0,2.8348283847962225e-05,0.0,0.0
chaotayiana,1,0,2.8348283847962225e-05,0.0,0.0
guttyles,1,0,2.8348283847962225e-05,0.0,0.0
prodigvlsxn,1,0,2.8314058140406816e-05,0.0,0.0
cspanda10,1,0,2.8314058140406816e-05,0.0,0.0
brianongere,1,0,2.8314058140406816e-05,0.0,0.0
cloudevguy,1,0,2.8314058140406816e-05,0.0,0.0
plantguyisme,1,0,2.8314058140406816e-05,0.0,0.0
wangari24vi,1,5,2.8298261659996627e-05,0.0,0.0
shero_sheero,1,0,2.8298261659996627e-05,0.0,0.0
him_raniar,1,0,2.8298261659996627e-05,0.0,0.0
vemi254,1,0,2.8298261659996627e-05,0.0,0.0
crawlines,1,0,2.828325500360695e-05,0.0,0.0
qhaleel_,1,0,2.828325500360695e-05,0.0,0.0
mjmiano01,1,7,2.828325500360695e-05,0.0,0.03571428571428571
nick_nduati,1,5,2.828325500360695e-05,0.0,0.06666666666666667
parasbhundia,1,2,2.827148902932505e-05,0.0,0.0
ochubebenjamin,1,4,2.827148902932505e-05,0.0,0.1
dont_chat_to_me,1,0,2.8268980379236276e-05,0.0,0.0
notyournyukwake,1,0,2.8268980379236276e-05,0.0,0.0
therealdavimesh,1,42,2.8267118541846565e-05,0.0,0.025525525525525526
muthonidq,1,5,2.8267118541846565e-05,0.0,0.3
burgermoyoo,1,0,2.8267118541846565e-05,0.0,0.0
chantellekosank,2,0,2.8248827968360036e-05,0.0,0.0
sparrow__ke,1,0,2.8242422938546657e-05,0.0,0.0
kimutaisnr,1,0,2.8242422938546657e-05,0.0,0.0
abdulahiadan10,1,0,2.8242422938546657e-05,0.0,0.0
cessgashoteh,1,44,2.824073048115572e-05,0.0,0.01935483870967742
ben_cyco,1,0,2.8199943248779023e-05,0.0,0.0
ghettoradio895,1,0,2.8199943248779023e-05,0.0,0.0
itsonesmus254,1,0,2.8196088680322206e-05,0.0,0.0
tonnywachipo,1,0,2.8196088680322206e-05,0.0,0.0
bonniemejja,1,0,2.8196088680322206e-05,0.0,0.0
davidwaflower9,1,0,2.8196088680322206e-05,0.0,0.0
maggiendumia,1,0,2.8196088680322206e-05,0.0,0.0
jennykanyiri,1,0,2.8196088680322206e-05,0.0,0.0
youngamoh1,1,0,2.8196088680322206e-05,0.0,0.0
wmatamano,1,0,2.8196088680322206e-05,0.0,0.0
nuguwabedsitter,1,0,2.8196088680322206e-05,0.0,0.0
taptap82898185,1,0,2.8196088680322206e-05,0.0,0.0
arapwellington,1,0,2.8196088680322206e-05,0.0,0.0
philipmathekaj,1,0,2.8196088680322206e-05,0.0,0.0
011568james,1,0,2.8196088680322206e-05,0.0,0.0
officialbushman,1,0,2.8196088680322206e-05,0.0,0.0
aakiyao,1,0,2.8196088680322206e-05,0.0,0.0
michukigavana,1,0,2.8196088680322206e-05,0.0,0.0
dungabeach_,1,0,2.8196088680322206e-05,0.0,0.0
rchemutai,1,0,2.8196088680322206e-05,0.0,0.0
johnmusang7262,1,0,2.8196088680322206e-05,0.0,0.0
wangechikabiu_,1,0,2.8196088680322206e-05,0.0,0.0
andakalucolins,1,0,2.8196088680322206e-05,0.0,0.0
emanuelbabayo,1,0,2.8196088680322206e-05,0.0,0.0
itsjohnndaiga,1,0,2.8196088680322206e-05,0.0,0.0
julliettej50569,1,0,2.8196088680322206e-05,0.0,0.0
cessndiritu,1,0,2.8196088680322206e-05,0.0,0.0
annmitchel5,1,0,2.8196088680322206e-05,0.0,0.0
classic105kenya,1,0,2.8196088680322206e-05,0.0,0.0
itsaminakuria,1,0,2.8196088680322206e-05,0.0,0.0
emily_akoko,1,0,2.8196088680322206e-05,0.0,0.0
slimshiru,1,0,2.8196088680322206e-05,0.0,0.0
nellymwangangi7,1,0,2.8196088680322206e-05,0.0,0.0
gmukavana,1,0,2.8196088680322206e-05,0.0,0.0
charo254,1,0,2.8196088680322206e-05,0.0,0.0
josephkihiu12,1,0,2.8196088680322206e-05,0.0,0.0
governorkahuho1,1,0,2.8196088680322206e-05,0.0,0.0
helenmaignatius,1,0,2.8196088680322206e-05,0.0,0.0
davyierhyno,1,3,2.8196088680322206e-05,0.0,0.0
brian_madaga1,1,0,2.8196088680322206e-05,0.0,0.0
moses_katela,1,0,2.8196088680322206e-05,0.0,0.0
jamesvungo,1,0,2.8196088680322206e-05,0.0,0.0
vimatosh,1,0,2.8196088680322206e-05,0.0,0.0
kibe_tz,1,0,2.8196088680322206e-05,0.0,0.0
janetmw25,1,0,2.8196088680322206e-05,0.0,0.0
sylviepaloma,1,0,2.8196088680322206e-05,0.0,0.0
njoro78,1,0,2.8196088680322206e-05,0.0,0.0
tituskimeu10,1,1,2.8185711737074024e-05,0.0,0.0
nashipaesharon,1,0,2.8185711737074024e-05,0.0,0.0
kenyaafrica0,1,0,2.817575834252985e-05,0.0,0.0
karim_kaniaru,1,24,2.817575834252985e-05,0.0,0.047619047619047616
civicusalliance,1,0,2.816620308376744e-05,0.0,0.0
muhurikenya,1,0,2.816620308376744e-05,0.0,0.0
arnoldi254,1,0,2.816620308376744e-05,0.0,0.0
tory_lanez_wrld,1,1,2.816620308376744e-05,0.0,0.0
youngbabuowino,1,0,2.816620308376744e-05,0.0,0.0
mwaura__,1,0,2.816620308376744e-05,0.0,0.0
scott_muriuki,1,0,2.816620308376744e-05,0.0,0.0
donbougie,1,0,2.816620308376744e-05,0.0,0.0
gitobumukami,1,11,2.816620308376744e-05,0.0,0.022222222222222223
kenluther_,1,18,2.816620308376744e-05,0.0,0.05
mx__chichi,1,0,2.816620308376744e-05,0.0,0.0
gflock_gcsn,1,0,2.816620308376744e-05,0.0,0.0
decolonialbruja,1,8,2.816620308376744e-05,0.0,0.07142857142857142
doneolaw,1,0,2.816620308376744e-05,0.0,0.0
mwaidee,1,0,2.816620308376744e-05,0.0,0.0
bmogiti,1,25,2.8162130843597532e-05,0.0,0.03162055335968379
clairenyambu,1,10,2.8162130843597532e-05,0.0,0.1111111111111111
wyclef,1,0,2.815702254103493e-05,0.0,0.0
gachaguaw,1,0,2.8128292046166383e-05,0.0,0.0
radionairobi,1,0,2.8128292046166383e-05,0.0,0.0
wuodrinyaga,1,0,2.8128292046166383e-05,0.0,0.0
professor_gabby,1,3,2.8128292046166383e-05,0.0,0.3333333333333333
doginde,1,0,2.8128292046166383e-05,0.0,0.0
alumniconnectke,1,0,2.8128195508848293e-05,0.0,0.0
k12021manga,1,0,2.8128195508848293e-05,0.0,0.0
milesamari01_10,1,0,2.8123638749280344e-05,0.0,0.0
kiamaish,2,0,2.81160379752648e-05,0.0,0.0
eeethekon,1,0,2.81160379752648e-05,0.0,0.0
gathumbi001,1,0,2.811515767414964e-05,0.0,0.0
mi6rima,1,0,2.811515767414964e-05,0.0,0.0
orinake_,1,0,2.811515767414964e-05,0.0,0.0
kabansorake,1,4,2.8088168470541106e-05,0.0,0.0
polycarphinga,1,0,2.8075582242601373e-05,0.0,0.0
mreduke_,1,2,2.8075582242601373e-05,0.0,0.0
itslydiaowuor,1,0,2.8075582242601373e-05,0.0,0.0
ephie_njenga,1,1,2.8075582242601373e-05,0.0,1.0
lillian_muli,1,0,2.8058155157761742e-05,0.0,0.0
declanmboya,1,0,2.804740412034824e-05,0.0,0.0
bonifacemwangi's,1,0,2.8042265756878553e-05,0.0,0.0
klairebrandboss,1,4,2.8023139626185823e-05,0.0,0.5
caucus_national,1,0,2.8023139626185823e-05,0.0,0.0
hattjulez,1,7,2.8023139626185823e-05,0.0,0.2
muthurimuriithi,1,37,2.8023139626185823e-05,0.0,0.015053763440860216
dr_buchu,1,1,2.799062520400818e-05,0.0,1.0
wangsuel,1,0,2.797341168638472e-05,0.0,0.0
kwame_kenya,1,4,2.797341168638472e-05,0.0,0.0
ngeseric,1,0,2.797341168638472e-05,0.0,0.0
gutiznai,1,0,2.797341168638472e-05,0.0,0.0
musava_ke,1,0,2.797341168638472e-05,0.0,0.0
theaviari,1,0,2.797341168638472e-05,0.0,0.0
macy_mm,1,0,2.797341168638472e-05,0.0,0.0
imnotzarsh,1,0,2.797341168638472e-05,0.0,0.0
2024barbie,1,0,2.797341168638472e-05,0.0,0.0
marrionmarie,1,0,2.797341168638472e-05,0.0,0.0
kourtneyar62367,1,0,2.797341168638472e-05,0.0,0.0
muthoniestelle,1,0,2.797341168638472e-05,0.0,0.0
bygkevy_,1,0,2.797341168638472e-05,0.0,0.0
steffanyalaine,1,0,2.797341168638472e-05,0.0,0.0
shiqo_m,1,0,2.797341168638472e-05,0.0,0.0
ian_wafula,1,0,2.797341168638472e-05,0.0,0.0
tofikomukenya,1,0,2.797341168638472e-05,0.0,0.0
wambuijnc,1,0,2.797341168638472e-05,0.0,0.0
minicheps,1,0,2.797341168638472e-05,0.0,0.0
bryan_ke_,1,0,2.797341168638472e-05,0.0,0.0
gorgeousmarcy,1,0,2.797341168638472e-05,0.0,0.0
manna_tolla,1,0,2.797341168638472e-05,0.0,0.0
babalucky254,1,0,2.797341168638472e-05,0.0,0.0
nyakwarasenior,1,0,2.797341168638472e-05,0.0,0.0
tiny069_,1,2,2.797341168638472e-05,0.0,0.0
ty_trae,1,0,2.790701668983711e-05,0.0,0.0
ambulicent,1,0,2.790701668983711e-05,0.0,0.0
kodjo_vi,1,0,2.790701668983711e-05,0.0,0.0
minotianthony,1,24,2.790701668983711e-05,0.0,0.019762845849802372
anew_kenya,1,0,2.790701668983711e-05,0.0,0.0
kakiaj337554,1,0,2.790701668983711e-05,0.0,0.0
ministryofed,1,0,2.790701668983711e-05,0.0,0.0
graphics81159,1,0,2.790701668983711e-05,0.0,0.0
missnasike,1,0,2.790701668983711e-05,0.0,0.0
gnzwii__,1,0,2.790701668983711e-05,0.0,0.0
theinject,1,0,2.790701668983711e-05,0.0,0.0
mbensa_,1,2,2.790701668983711e-05,0.0,0.0
pedigreekenyan,1,0,2.790701668983711e-05,0.0,0.0
ghostmatata,1,14,2.790701668983711e-05,0.0,0.01098901098901099
nesila700,1,0,2.790701668983711e-05,0.0,0.0
85percenter_ke,1,0,2.790701668983711e-05,0.0,0.0
tarwin_munyez,1,0,2.790701668983711e-05,0.0,0.0
cfcaccountable,1,0,2.790701668983711e-05,0.0,0.0
icameherefor,1,0,2.790701668983711e-05,0.0,0.0
baddest_best,1,0,2.790701668983711e-05,0.0,0.0
cassimmganga,1,1,2.790701668983711e-05,0.0,1.0
macheteheist,1,14,2.790701668983711e-05,0.0,0.02564102564102564
itsmj_arthur,1,0,2.790701668983711e-05,0.0,0.0
jeff_tymer_,1,0,2.790701668983711e-05,0.0,0.0
hardheaded265,1,0,2.790701668983711e-05,0.0,0.0
nullboy111,1,0,2.790701668983711e-05,0.0,0.0
melanin_wildin,1,2,2.790701668983711e-05,0.0,0.3333333333333333
_nanahermajesty,1,0,2.790701668983711e-05,0.0,0.0
bobo_samantha,1,0,2.790701668983711e-05,0.0,0.0
aymericnyakundi,1,0,2.790701668983711e-05,0.0,0.0
jonmwangidon,1,47,2.790701668983711e-05,0.0,0.02564102564102564
prof1one,1,0,2.790701668983711e-05,0.0,0.0
kimathihiram,1,0,2.790701668983711e-05,0.0,0.0
smurff_254,1,0,2.790701668983711e-05,0.0,0.0
notthememogirl,1,0,2.790701668983711e-05,0.0,0.0
theonlykay_s,1,0,2.790701668983711e-05,0.0,0.0
emuthebrand,1,23,2.790701668983711e-05,0.0,0.0935672514619883
oderaosako,1,1,2.790701668983711e-05,0.0,0.0
mkenyankamili,1,0,2.790701668983711e-05,0.0,0.0
jonwambui,1,0,2.790701668983711e-05,0.0,0.0
peterndirangun5,1,0,2.790701668983711e-05,0.0,0.0
samm_mwochere,0,1,2.7697995404409414e-05,0.0,0.0
lindaimali,0,1,2.7697995404409414e-05,0.0,0.0
lamtanizo,0,1,2.7697995404409414e-05,0.0,0.0
lewhiskey254,0,1,2.7697995404409414e-05,0.0,0.0
nyachaki254,0,9,2.7697995404409414e-05,0.0,0.03571428571428571
gichinga_p,0,2,2.7697995404409414e-05,0.0,0.0
msheela_mshee,0,2,2.7697995404409414e-05,0.0,0.0
eric__kaka,0,1,2.7697995404409414e-05,0.0,0.0
muronosteve15,0,2,2.7697995404409414e-05,0.0,0.0
_millie_maina,0,3,2.7697995404409414e-05,0.0,0.0
maleek_abe,0,1,2.7697995404409414e-05,0.0,0.0
johnngugiw1,0,1,2.7697995404409414e-05,0.0,0.0
xafsithoo,0,3,2.7697995404409414e-05,0.0,0.0
meninist254,0,1,2.7697995404409414e-05,0.0,0.0
_m4rai_,0,1,2.7697995404409414e-05,0.0,0.0
tech_lover_m,0,2,2.7697995404409414e-05,0.0,0.0
odra25718611,0,2,2.7697995404409414e-05,0.0,0.0
laura_oluoch,0,3,2.7697995404409414e-05,0.0,0.0
kiliru4,0,3,2.7697995404409414e-05,0.0,0.0
paulpatrickdop,0,4,2.7697995404409414e-05,0.0,0.0
osindi_he,0,1,2.7697995404409414e-05,0.0,0.0
malonzakithome,0,1,2.7697995404409414e-05,0.0,0.0
wanjehia,0,2,2.7697995404409414e-05,0.0,0.0
kamila_allan,0,1,2.7697995404409414e-05,0.0,0.0
aribajames,0,1,2.7697995404409414e-05,0.0,0.0
smutuku1,0,1,2.7697995404409414e-05,0.0,0.0
rebecca_musembi,0,4,2.7697995404409414e-05,0.0,0.0
gakume07,0,1,2.7697995404409414e-05,0.0,0.0
nuruamolo,0,4,2.7697995404409414e-05,0.0,0.0
asknthoka,0,2,2.7697995404409414e-05,0.0,0.0
engineerpeter19,0,1,2.7697995404409414e-05,0.0,0.0
thi_gitau,0,1,2.7697995404409414e-05,0.0,0.0
ndurudavid,0,1,2.7697995404409414e-05,0.0,0.0
shawn_bulinda,0,5,2.7697995404409414e-05,0.0,0.0
lubuyi_suleiman,0,1,2.7697995404409414e-05,0.0,0.0
eshiwani_john1,0,2,2.7697995404409414e-05,0.0,0.0
waceraaa,0,1,2.7697995404409414e-05,0.0,0.0
ndilinge_,0,1,2.7697995404409414e-05,0.0,0.0
shadart_soul,0,2,2.7697995404409414e-05,0.0,0.0
timothywambug20,0,3,2.7697995404409414e-05,0.0,0.0
connectinafrica,0,2,2.7697995404409414e-05,0.0,0.0
hezsamm,0,1,2.7697995404409414e-05,0.0,0.0
monica_kemei,0,4,2.7697995404409414e-05,0.0,0.0
tony_m61,0,1,2.7697995404409414e-05,0.0,0.0
muendo_daniel,0,1,2.7697995404409414e-05,0.0,0.0
kiritubobo,0,1,2.7697995404409414e-05,0.0,0.0
minjosephkjesse,0,1,2.7697995404409414e-05,0.0,0.0
nzulamichelle_,0,2,2.7697995404409414e-05,0.0,0.0
citynewtv,0,2,2.7697995404409414e-05,0.0,0.0
ofmuturi30623,0,1,2.7697995404409414e-05,0.0,0.0
graceemwende,0,1,2.7697995404409414e-05,0.0,0.0
dkysimba,0,1,2.7697995404409414e-05,0.0,0.0
da_dunx_mugi,0,1,2.7697995404409414e-05,0.0,0.0
samsonndegwa12,0,1,2.7697995404409414e-05,0.0,0.0
keymannerdawid,0,1,2.7697995404409414e-05,0.0,0.0
wama_hua,0,1,2.7697995404409414e-05,0.0,0.0
nyakwarodigo,0,1,2.7697995404409414e-05,0.0,0.0
jay_mkamau,0,1,2.7697995404409414e-05,0.0,0.0
joy_warau,0,1,2.7697995404409414e-05,0.0,0.0
sammyimbega,0,1,2.7697995404409414e-05,0.0,0.0
geofreyderick,0,1,2.7697995404409414e-05,0.0,0.0
mwende98,0,2,2.7697995404409414e-05,0.0,0.0
smartsketches,0,1,2.7697995404409414e-05,0.0,0.0
irenemwende334,0,2,2.7697995404409414e-05,0.0,0.0
rowzayshiroh,0,2,2.7697995404409414e-05,0.0,0.0
missgakii,0,1,2.7697995404409414e-05,0.0,0.0
s_birik_ke,0,1,2.7697995404409414e-05,0.0,0.0
uptown_baddie,0,2,2.7697995404409414e-05,0.0,0.0
beavon_onyiego,0,1,2.7697995404409414e-05,0.0,0.0
mattke_,0,1,2.7697995404409414e-05,0.0,0.0
moraavals,0,1,2.7697995404409414e-05,0.0,0.0
ciddayyy,0,1,2.7697995404409414e-05,0.0,0.0
prescott_kadesh,0,1,2.7697995404409414e-05,0.0,0.0
okonu_ian,0,1,2.7697995404409414e-05,0.0,0.0
miss_bull_,0,1,2.7697995404409414e-05,0.0,0.0
aquela_bruxa,0,2,2.7697995404409414e-05,0.0,0.0
justauma,0,10,2.7697995404409414e-05,0.0,0.0
wafulakhaemba2,0,1,2.7697995404409414e-05,0.0,0.0
kenvic_k,0,1,2.7697995404409414e-05,0.0,0.0
cyprianongeri1,0,10,2.7697995404409414e-05,0.0,0.0
thatgirlmizuu,0,1,2.7697995404409414e-05,0.0,0.0
mirittie,0,2,2.7697995404409414e-05,0.0,0.0
mayodi_h,0,1,2.7697995404409414e-05,0.0,0.0
supasta45,0,4,2.7697995404409414e-05,0.0,0.0
b_e_cki_e,0,1,2.7697995404409414e-05,0.0,0.0
istantems,0,1,2.7697995404409414e-05,0.0,0.0
drinkmoreewater,0,1,2.7697995404409414e-05,0.0,0.0
cole_one_,0,1,2.7697995404409414e-05,0.0,0.0
amerix_j,0,1,2.7697995404409414e-05,0.0,0.0
mbuula,0,1,2.7697995404409414e-05,0.0,0.0
joyxplicit,0,3,2.7697995404409414e-05,0.0,0.0
af2649d26573446,0,2,2.7697995404409414e-05,0.0,0.0
fredrick_whizz,0,1,2.7697995404409414e-05,0.0,0.0
chen_wach,0,2,2.7697995404409414e-05,0.0,0.0
havisham_maggy,0,1,2.7697995404409414e-05,0.0,0.0
oliveradeka,0,1,2.7697995404409414e-05,0.0,0.0
authtevin,0,1,2.7697995404409414e-05,0.0,0.0
kabui2002,0,2,2.7697995404409414e-05,0.0,0.0
its_moturi,0,1,2.7697995404409414e-05,0.0,0.0
ko_ome,0,1,2.7697995404409414e-05,0.0,0.0
donald_japheth,0,1,2.7697995404409414e-05,0.0,0.0
extraterrextial,0,4,2.7697995404409414e-05,0.0,0.0
_sly_sly,0,1,2.7697995404409414e-05,0.0,0.0
arnold_shayne,0,1,2.7697995404409414e-05,0.0,0.0
amanipictures,0,1,2.7697995404409414e-05,0.0,0.0
mwasa_254,0,1,2.7697995404409414e-05,0.0,0.0
majidlokawa,0,1,2.7697995404409414e-05,0.0,0.0
modanaye,0,2,2.7697995404409414e-05,0.0,0.0
kulma644,0,3,2.7697995404409414e-05,0.0,0.0
morara_sam,0,4,2.7697995404409414e-05,0.0,0.0
jtodo2,0,2,2.7697995404409414e-05,0.0,0.0
jaelkadima,0,15,2.7697995404409414e-05,0.0,0.01098901098901099
simaloinkurupe,0,1,2.7697995404409414e-05,0.0,0.0
newtonmaqmusic,0,2,2.7697995404409414e-05,0.0,0.0
nobertbwire,0,1,2.7697995404409414e-05,0.0,0.0
namuyeviveka,0,4,2.7697995404409414e-05,0.0,0.0
_mainanelson_,0,1,2.7697995404409414e-05,0.0,0.0
churchnorris254,0,1,2.7697995404409414e-05,0.0,0.0
undisputedkin12,0,4,2.7697995404409414e-05,0.0,0.0
mmuri14,0,1,2.7697995404409414e-05,0.0,0.0
teeto_ke,0,1,2.7697995404409414e-05,0.0,0.0
ombogamongare,0,1,2.7697995404409414e-05,0.0,0.0
satoshi_reborn_,0,1,2.7697995404409414e-05,0.0,0.0
vtera7,0,4,2.7697995404409414e-05,0.0,0.0
itsmiss_keithy,0,3,2.7697995404409414e-05,0.0,0.0
nimrodchang,0,1,2.7697995404409414e-05,0.0,0.0
mavokuria,0,1,2.7697995404409414e-05,0.0,0.0
nickorinah,0,1,2.7697995404409414e-05,0.0,0.0
so_fluffy_cute,0,1,2.7697995404409414e-05,0.0,0.0
adhaillustrated,0,2,2.7697995404409414e-05,0.0,0.0
babylon_ke,0,1,2.7697995404409414e-05,0.0,0.0
bullgich,0,1,2.7697995404409414e-05,0.0,0.0
michellemaua,0,2,2.7697995404409414e-05,0.0,0.0
alvinkarani,0,2,2.7697995404409414e-05,0.0,0.0
lxmwaniky,0,2,2.7697995404409414e-05,0.0,0.0
mutisyamutuku3,0,1,2.7697995404409414e-05,0.0,0.0
janemuthon94177,0,2,2.7697995404409414e-05,0.0,0.0
fed_up_kenyan,0,4,2.7697995404409414e-05,0.0,0.0
samweske,0,4,2.7697995404409414e-05,0.0,0.0
eddieoochieng,0,2,2.7697995404409414e-05,0.0,0.0
georgetido,0,2,2.7697995404409414e-05,0.0,0.0
mikemcpinder,0,3,2.7697995404409414e-05,0.0,0.0
marymuia12,0,1,2.7697995404409414e-05,0.0,0.0
elviskimutaii,0,1,2.7697995404409414e-05,0.0,0.0
njugunaac,0,1,2.7697995404409414e-05,0.0,0.0
nyawira_gicheru,0,1,2.7697995404409414e-05,0.0,0.0
lnjer,0,1,2.7697995404409414e-05,0.0,0.0
jmideva_,0,1,2.7697995404409414e-05,0.0,0.0
bettonradio,0,1,2.7697995404409414e-05,0.0,0.0
infinity_kelvoh,0,1,2.7697995404409414e-05,0.0,0.0
angiee3g,0,1,2.7697995404409414e-05,0.0,0.0
evadiiva,0,1,2.7697995404409414e-05,0.0,0.0
mora_ngi,0,1,2.7697995404409414e-05,0.0,0.0
simiyuwangila_d,0,3,2.7697995404409414e-05,0.0,0.0
freedomloisa,0,2,2.7697995404409414e-05,0.0,0.0
malkia_patcoh,0,1,2.7697995404409414e-05,0.0,0.0
nynah85,0,1,2.7697995404409414e-05,0.0,0.0
